Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1020","Milk, whole fresh goat","2015","2015","7021","Annual value","","99.01","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","982","Milk, whole fresh sheep","2015","2015","7021","Annual value","","103.5","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","234","Nuts nes","2015","2015","7021","Annual value","","101.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","430","Okra","2015","2015","7021","Annual value","","80.08","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","260","Olives","2015","2015","7021","Annual value","","100","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","403","Onions, dry","2015","2015","7021","Annual value","","99.93","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","490","Oranges","2015","2015","7021","Annual value","","94.6","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","534","Peaches and nectarines","2015","2015","7021","Annual value","","95.44","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","521","Pears","2015","2015","7021","Annual value","","98.8","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","187","Peas, dry","2015","2015","7021","Annual value","","99.75","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","417","Peas, green","2015","2015","7021","Annual value","","102.92","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","536","Plums and sloes","2015","2015","7021","Annual value","","96.66","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","116","Potatoes","2015","2015","7021","Annual value","","102.09","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","211","Pulses nes","2015","2015","7021","Annual value","","101.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","394","Pumpkins, squash and gourds","2015","2015","7021","Annual value","","97.56","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","523","Quinces","2015","2015","7021","Annual value","","101.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","547","Raspberries","2015","2015","7021","Annual value","","101.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2015","2015","7021","Annual value","","98.03","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","149","Roots and tubers nes","2015","2015","7021","Annual value","","101.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","71","Rye","2015","2015","7021","Annual value","","101.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","328","Seed cotton","2015","2015","7021","Annual value","","109.23","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","289","Sesame seed","2015","2015","7021","Annual value","","99.47","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1185","Silk-worm cocoons, reelable","2015","2015","7021","Annual value","","101.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","83","Sorghum","2015","2015","7021","Annual value","","100.4","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","236","Soybeans","2015","2015","7021","Annual value","","100.46","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","373","Spinach","2015","2015","7021","Annual value","","99","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","544","Strawberries","2015","2015","7021","Annual value","","101.17","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","157","Sugar beet","2015","2015","7021","Annual value","","100.8","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","156","Sugar cane","2015","2015","7021","Annual value","","84.51","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","267","Sunflower seed","2015","2015","7021","Annual value","","100","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","122","Sweet potatoes","2015","2015","7021","Annual value","","100.71","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2015","2015","7021","Annual value","","101.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","136","Taro (cocoyam)","2015","2015","7021","Annual value","","100.3","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","388","Tomatoes","2015","2015","7021","Annual value","","104.95","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","463","Vegetables, fresh nes","2015","2015","7021","Annual value","","101.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","420","Vegetables, leguminous nes","2015","2015","7021","Annual value","","100","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","205","Vetches","2015","2015","7021","Annual value","","101.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","222","Walnuts, with shell","2015","2015","7021","Annual value","","101.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","567","Watermelons","2015","2015","7021","Annual value","","87.96","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","15","Wheat","2015","2015","7021","Annual value","","99.98","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","987","Wool, greasy","2015","2015","7021","Annual value","","101.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2016","2016","7021","Annual value","","103.71","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","526","Apricots","2016","2016","7021","Annual value","","107.82","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","366","Artichokes","2016","2016","7021","Annual value","","100.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2016","2016","7021","Annual value","","108.61","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","44","Barley","2016","2016","7021","Annual value","","105.75","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","176","Beans, dry","2016","2016","7021","Annual value","","125.48","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","414","Beans, green","2016","2016","7021","Annual value","","107.19","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1183","Beeswax","2016","2016","7021","Annual value","","127.14","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","181","Broad beans, horse beans, dry","2016","2016","7021","Annual value","","103.22","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","358","Cabbages and other brassicas","2016","2016","7021","Annual value","","99.91","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","426","Carrots and turnips","2016","2016","7021","Annual value","","99.86","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","393","Cauliflowers and broccoli","2016","2016","7021","Annual value","","102.9","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","191","Chick peas","2016","2016","7021","Annual value","","104.72","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","689","Chillies and peppers, dry","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","401","Chillies and peppers, green","2016","2016","7021","Annual value","","116.9","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","767","Cotton lint","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","329","Cottonseed","2016","2016","7021","Annual value","","90.5","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","195","Cow peas, dry","2016","2016","7021","Annual value","","99.66","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","397","Cucumbers and gherkins","2016","2016","7021","Annual value","","109.43","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","577","Dates","2016","2016","7021","Annual value","","131.68","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","399","Eggplants (aubergines)","2016","2016","7021","Annual value","","120.03","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","","122.13","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","569","Figs","2016","2016","7021","Annual value","","88.82","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","773","Flax fibre and tow","2016","2016","7021","Annual value","","92.22","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","512","Fruit, citrus nes","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","619","Fruit, fresh nes","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","541","Fruit, stone nes","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","406","Garlic","2016","2016","7021","Annual value","","133.02","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2016","2016","7021","Annual value","","101.08","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","560","Grapes","2016","2016","7021","Annual value","","107.39","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","242","Groundnuts, with shell","2016","2016","7021","Annual value","","114.77","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1182","Honey, natural","2016","2016","7021","Annual value","","112.24","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","780","Jute","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","497","Lemons and limes","2016","2016","7021","Annual value","","111.94","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","201","Lentils","2016","2016","7021","Annual value","","101.56","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","372","Lettuce and chicory","2016","2016","7021","Annual value","","101.26","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","333","Linseed","2016","2016","7021","Annual value","","101.65","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","210","Lupins","2016","2016","7021","Annual value","","104","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","56","Maize","2016","2016","7021","Annual value","","99.37","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2016","2016","7021","Annual value","","114.74","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","973","Meat live weight, buffalo","2016","2016","7021","Annual value","","103.96","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1138","Meat live weight, camel","2016","2016","7021","Annual value","","108.69","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","945","Meat live weight, cattle","2016","2016","7021","Annual value","","112.36","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1071","Meat live weight, duck","2016","2016","7021","Annual value","","111.82","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1033","Meat live weight, goat","2016","2016","7021","Annual value","","121.23","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1078","Meat live weight, goose","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1056","Meat live weight, pig","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1085","Meat live weight, poultry, other","2016","2016","7021","Annual value","","114.04","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1145","Meat live weight, rabbit","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1013","Meat live weight, sheep","2016","2016","7021","Annual value","","118.2","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1088","Meat live weight, turkey","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1166","Meat nes","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1089","Meat, bird nes","2016","2016","7021","Annual value","","105.94","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","947","Meat, buffalo","2016","2016","7021","Annual value","","117.18","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1127","Meat, camel","2016","2016","7021","Annual value","","113.29","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2016","2016","7021","Annual value","","119.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2016","2016","7021","Annual value","","110.17","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2016","2016","7021","Annual value","","125.43","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2016","2016","7021","Annual value","","111.44","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1073","Meat, goose and guinea fowl","2016","2016","7021","Annual value","","108.36","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1141","Meat, rabbit","2016","2016","7021","Annual value","","117.41","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2016","2016","7021","Annual value","","111.2","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1080","Meat, turkey","2016","2016","7021","Annual value","","107.44","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2016","2016","7021","Annual value","","99.73","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","951","Milk, whole fresh buffalo","2016","2016","7021","Annual value","","107.49","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2016","2016","7021","Annual value","","105.76","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1020","Milk, whole fresh goat","2016","2016","7021","Annual value","","105.36","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","982","Milk, whole fresh sheep","2016","2016","7021","Annual value","","117.26","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","234","Nuts nes","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","430","Okra","2016","2016","7021","Annual value","","143.13","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","260","Olives","2016","2016","7021","Annual value","","101.21","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","403","Onions, dry","2016","2016","7021","Annual value","","104.6","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","490","Oranges","2016","2016","7021","Annual value","","113.96","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","534","Peaches and nectarines","2016","2016","7021","Annual value","","110.33","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","521","Pears","2016","2016","7021","Annual value","","102.87","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","187","Peas, dry","2016","2016","7021","Annual value","","101.73","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","417","Peas, green","2016","2016","7021","Annual value","","103.2","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","536","Plums and sloes","2016","2016","7021","Annual value","","107.39","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","116","Potatoes","2016","2016","7021","Annual value","","113.72","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","211","Pulses nes","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","394","Pumpkins, squash and gourds","2016","2016","7021","Annual value","","114.13","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","523","Quinces","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","547","Raspberries","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2016","2016","7021","Annual value","","104.22","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","149","Roots and tubers nes","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","71","Rye","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","328","Seed cotton","2016","2016","7021","Annual value","","87.73","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","289","Sesame seed","2016","2016","7021","Annual value","","104.09","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1185","Silk-worm cocoons, reelable","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","83","Sorghum","2016","2016","7021","Annual value","","100.27","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","236","Soybeans","2016","2016","7021","Annual value","","101.59","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","373","Spinach","2016","2016","7021","Annual value","","101","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","544","Strawberries","2016","2016","7021","Annual value","","101.97","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","157","Sugar beet","2016","2016","7021","Annual value","","100.8","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","156","Sugar cane","2016","2016","7021","Annual value","","130.99","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","267","Sunflower seed","2016","2016","7021","Annual value","","103.83","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","122","Sweet potatoes","2016","2016","7021","Annual value","","100.38","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","136","Taro (cocoyam)","2016","2016","7021","Annual value","","100.3","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","388","Tomatoes","2016","2016","7021","Annual value","","95.41","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","463","Vegetables, fresh nes","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","420","Vegetables, leguminous nes","2016","2016","7021","Annual value","","101.01","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","205","Vetches","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","222","Walnuts, with shell","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","567","Watermelons","2016","2016","7021","Annual value","","124.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","15","Wheat","2016","2016","7021","Annual value","","100.66","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","987","Wool, greasy","2016","2016","7021","Annual value","","102.15","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2017","2017","7021","Annual value","","104.02","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","526","Apricots","2017","2017","7021","Annual value","","120.77","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","366","Artichokes","2017","2017","7021","Annual value","","116.5","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2017","2017","7021","Annual value","","144.89","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","44","Barley","2017","2017","7021","Annual value","","137.26","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","176","Beans, dry","2017","2017","7021","Annual value","","194.05","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","414","Beans, green","2017","2017","7021","Annual value","","163.3","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","1183","Beeswax","2017","2017","7021","Annual value","","165.28","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","181","Broad beans, horse beans, dry","2017","2017","7021","Annual value","","162.4","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","358","Cabbages and other brassicas","2017","2017","7021","Annual value","","174.61","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","426","Carrots and turnips","2017","2017","7021","Annual value","","159.55","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","393","Cauliflowers and broccoli","2017","2017","7021","Annual value","","167.02","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","191","Chick peas","2017","2017","7021","Annual value","","49.64","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","689","Chillies and peppers, dry","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","401","Chillies and peppers, green","2017","2017","7021","Annual value","","126.18","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","767","Cotton lint","2017","2017","7021","Annual value","","130.84","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","329","Cottonseed","2017","2017","7021","Annual value","","64.22","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","195","Cow peas, dry","2017","2017","7021","Annual value","","225.97","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","397","Cucumbers and gherkins","2017","2017","7021","Annual value","","155.99","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","577","Dates","2017","2017","7021","Annual value","","124.64","Fc","Calculated data"
"PP","Producer Prices","59","Egypt","5539","Producer Price Index (2014-2016 = 100)","399","Eggplants (aubergines)","2017","2017","7021","Annual value","","134.05","Fc","Calculated data"
