Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2000","2000","%","54.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2001","2001","%","54.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2002","2002","%","54.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2003","2003","%","54","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2004","2004","%","54.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2005","2005","%","55.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2006","2006","%","56.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2007","2007","%","57","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2008","2008","%","57.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2009","2009","%","58.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2010","2010","%","59.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2011","2011","%","59.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2012","2012","%","60.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2013","2013","%","61.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2014","2014","%","62.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2015","2015","%","62.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2016","2016","%","63.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2017","2017","%","64.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2018","2018","%","65.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2019","2019","%","66.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2020","2020","%","67.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2000","2000","%","91.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2001","2001","%","91.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2002","2002","%","91.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2003","2003","%","92.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2004","2004","%","92.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2005","2005","%","92.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2006","2006","%","93.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2007","2007","%","93.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2008","2008","%","93.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2009","2009","%","94","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2010","2010","%","94.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2011","2011","%","94.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2012","2012","%","94.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2013","2013","%","95.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2014","2014","%","95.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2015","2015","%","95.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2016","2016","%","96.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2017","2017","%","96.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2018","2018","%","96.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2019","2019","%","97","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2020","2020","%","97.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2003","2003","%","5.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2005","2005","%","5.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2008","2008","%","7.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2014","2014","%","9.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210260","Number of children under 5 years affected by wasting (million)","2003","2003","millions","0.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210260","Number of children under 5 years affected by wasting (million)","2005","2005","millions","0.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210260","Number of children under 5 years affected by wasting (million)","2008","2008","millions","0.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210260","Number of children under 5 years affected by wasting (million)","2014","2014","millions","1.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2000","2000","%","26.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2001","2001","%","26.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2002","2002","%","26","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2003","2003","%","25.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2004","2004","%","25.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2005","2005","%","25.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2006","2006","%","25","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2007","2007","%","25","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2008","2008","%","24.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2009","2009","%","24.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2010","2010","%","23.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2011","2011","%","23.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2012","2012","%","22.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","22.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","21.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","21.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","22","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","22.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","22.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","22.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","22.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2000","2000","millions","2.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2001","2001","millions","2.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2002","2002","millions","2.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2003","2003","millions","2.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2004","2004","millions","2.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2005","2005","millions","2.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2006","2006","millions","2.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2007","2007","millions","2.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2008","2008","millions","2.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2009","2009","millions","2.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2010","2010","millions","2.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2011","2011","millions","2.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2012","2012","millions","2.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2013","2013","millions","2.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2014","2014","millions","2.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2015","2015","millions","2.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2016","2016","millions","2.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2017","2017","millions","2.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2018","2018","millions","2.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2019","2019","millions","2.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2020","2020","millions","2.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2000","2000","%","13.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2001","2001","%","14","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2002","2002","%","14.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2003","2003","%","14.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2004","2004","%","14.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2005","2005","%","14.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2006","2006","%","14.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2007","2007","%","14.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2008","2008","%","15","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2009","2009","%","15.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2010","2010","%","15.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2011","2011","%","15.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2012","2012","%","15.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2013","2013","%","16","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2014","2014","%","16.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2015","2015","%","16.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2016","2016","%","16.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2017","2017","%","17","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2018","2018","%","17.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2019","2019","%","17.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2020","2020","%","17.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2000","2000","millions","1.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2001","2001","millions","1.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2002","2002","millions","1.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2003","2003","millions","1.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2004","2004","millions","1.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2005","2005","millions","1.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2006","2006","millions","1.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2007","2007","millions","1.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2008","2008","millions","1.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2009","2009","millions","1.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2010","2010","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2011","2011","millions","1.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2012","2012","millions","1.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2013","2013","millions","1.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2014","2014","millions","1.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2015","2015","millions","2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2016","2016","millions","2.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2017","2017","millions","2.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2018","2018","millions","2.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2019","2019","millions","2.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2020","2020","millions","2.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2000","2000","%","22.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2001","2001","%","22.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2002","2002","%","23.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2003","2003","%","23.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2004","2004","%","24.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2005","2005","%","24.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2006","2006","%","25.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2007","2007","%","26.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2008","2008","%","26.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2009","2009","%","27.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2010","2010","%","28","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2011","2011","%","28.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2012","2012","%","29.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2013","2013","%","30","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2014","2014","%","30.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2015","2015","%","31.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2016","2016","%","32","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2000","2000","millions","8.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2001","2001","millions","9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2002","2002","millions","9.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2003","2003","millions","10.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2004","2004","millions","10.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2005","2005","millions","11.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2006","2006","millions","11.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2007","2007","millions","12.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2008","2008","millions","13","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2009","2009","millions","13.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2010","2010","millions","14.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2011","2011","millions","14.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2012","2012","millions","15.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2013","2013","millions","16.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2014","2014","millions","16.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2015","2015","millions","17.7","X","International reliable sources",""
