Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","27","Rice, paddy","2011","2011","3050","FAO TIER 1","tonnes","326251.75","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","27","Rice, paddy","2011","2011","3050","FAO TIER 1","kilotonnes","0.0228","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","27","Rice, paddy","2011","2011","3050","FAO TIER 1","kilotonnes","0.8809","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","27","Rice, paddy","2012","2012","3050","FAO TIER 1","tonnes","341156.75","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","27","Rice, paddy","2012","2012","3050","FAO TIER 1","kilotonnes","0.0239","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","27","Rice, paddy","2012","2012","3050","FAO TIER 1","kilotonnes","0.9211","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","27","Rice, paddy","2013","2013","3050","FAO TIER 1","tonnes","328404.45","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","27","Rice, paddy","2013","2013","3050","FAO TIER 1","kilotonnes","0.023","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","27","Rice, paddy","2013","2013","3050","FAO TIER 1","kilotonnes","0.8867","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","27","Rice, paddy","2014","2014","3050","FAO TIER 1","tonnes","315537.2","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","27","Rice, paddy","2014","2014","3050","FAO TIER 1","kilotonnes","0.0221","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","27","Rice, paddy","2014","2014","3050","FAO TIER 1","kilotonnes","0.852","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","27","Rice, paddy","2015","2015","3050","FAO TIER 1","tonnes","280969.15","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","27","Rice, paddy","2015","2015","3050","FAO TIER 1","kilotonnes","0.0197","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","27","Rice, paddy","2015","2015","3050","FAO TIER 1","kilotonnes","0.7586","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","27","Rice, paddy","2016","2016","3050","FAO TIER 1","tonnes","312778.4","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","27","Rice, paddy","2016","2016","3050","FAO TIER 1","kilotonnes","0.0219","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","27","Rice, paddy","2016","2016","3050","FAO TIER 1","kilotonnes","0.8445","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","27","Rice, paddy","2017","2017","3050","FAO TIER 1","tonnes","302328.4","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","27","Rice, paddy","2017","2017","3050","FAO TIER 1","kilotonnes","0.0212","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","27","Rice, paddy","2017","2017","3050","FAO TIER 1","kilotonnes","0.8163","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","27","Rice, paddy","2018","2018","3050","FAO TIER 1","tonnes","198591.25","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","27","Rice, paddy","2018","2018","3050","FAO TIER 1","kilotonnes","0.0139","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","27","Rice, paddy","2018","2018","3050","FAO TIER 1","kilotonnes","0.5362","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","27","Rice, paddy","2019","2019","3050","FAO TIER 1","tonnes","439467.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","27","Rice, paddy","2019","2019","3050","FAO TIER 1","kilotonnes","0.0308","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","27","Rice, paddy","2019","2019","3050","FAO TIER 1","kilotonnes","1.1866","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1961","1961","3050","FAO TIER 1","tonnes","30550","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1961","1961","3050","FAO TIER 1","kilotonnes","0.0021","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1961","1961","3050","FAO TIER 1","kilotonnes","0.0825","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1962","1962","3050","FAO TIER 1","tonnes","33150","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1962","1962","3050","FAO TIER 1","kilotonnes","0.0023","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1962","1962","3050","FAO TIER 1","kilotonnes","0.0895","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1963","1963","3050","FAO TIER 1","tonnes","36400","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1963","1963","3050","FAO TIER 1","kilotonnes","0.0025","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1963","1963","3050","FAO TIER 1","kilotonnes","0.0983","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1964","1964","3050","FAO TIER 1","tonnes","36400","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1964","1964","3050","FAO TIER 1","kilotonnes","0.0025","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1964","1964","3050","FAO TIER 1","kilotonnes","0.0983","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1965","1965","3050","FAO TIER 1","tonnes","35100","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1965","1965","3050","FAO TIER 1","kilotonnes","0.0025","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1965","1965","3050","FAO TIER 1","kilotonnes","0.0948","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1966","1966","3050","FAO TIER 1","tonnes","36350.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1966","1966","3050","FAO TIER 1","kilotonnes","0.0025","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1966","1966","3050","FAO TIER 1","kilotonnes","0.0981","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1967","1967","3050","FAO TIER 1","tonnes","37407.5","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1967","1967","3050","FAO TIER 1","kilotonnes","0.0026","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1967","1967","3050","FAO TIER 1","kilotonnes","0.101","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1968","1968","3050","FAO TIER 1","tonnes","42595.8","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1968","1968","3050","FAO TIER 1","kilotonnes","0.003","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1968","1968","3050","FAO TIER 1","kilotonnes","0.115","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1969","1969","3050","FAO TIER 1","tonnes","46419.1","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1969","1969","3050","FAO TIER 1","kilotonnes","0.0032","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1969","1969","3050","FAO TIER 1","kilotonnes","0.1253","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1970","1970","3050","FAO TIER 1","tonnes","50787.75","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1970","1970","3050","FAO TIER 1","kilotonnes","0.0036","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1970","1970","3050","FAO TIER 1","kilotonnes","0.1371","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1971","1971","3050","FAO TIER 1","tonnes","52700.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1971","1971","3050","FAO TIER 1","kilotonnes","0.0037","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1971","1971","3050","FAO TIER 1","kilotonnes","0.1423","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1972","1972","3050","FAO TIER 1","tonnes","55156.4","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1972","1972","3050","FAO TIER 1","kilotonnes","0.0039","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1972","1972","3050","FAO TIER 1","kilotonnes","0.1489","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1973","1973","3050","FAO TIER 1","tonnes","54064.4","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1973","1973","3050","FAO TIER 1","kilotonnes","0.0038","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1973","1973","3050","FAO TIER 1","kilotonnes","0.146","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1974","1974","3050","FAO TIER 1","tonnes","56795.05","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1974","1974","3050","FAO TIER 1","kilotonnes","0.004","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1974","1974","3050","FAO TIER 1","kilotonnes","0.1533","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1975","1975","3050","FAO TIER 1","tonnes","59525.05","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1975","1975","3050","FAO TIER 1","kilotonnes","0.0042","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1975","1975","3050","FAO TIER 1","kilotonnes","0.1607","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1976","1976","3050","FAO TIER 1","tonnes","66210.3","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1976","1976","3050","FAO TIER 1","kilotonnes","0.0046","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1976","1976","3050","FAO TIER 1","kilotonnes","0.1788","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1977","1977","3050","FAO TIER 1","tonnes","68047.2","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1977","1977","3050","FAO TIER 1","kilotonnes","0.0048","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1977","1977","3050","FAO TIER 1","kilotonnes","0.1837","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1978","1978","3050","FAO TIER 1","tonnes","67593.5","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1978","1978","3050","FAO TIER 1","kilotonnes","0.0047","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1978","1978","3050","FAO TIER 1","kilotonnes","0.1825","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1979","1979","3050","FAO TIER 1","tonnes","67861.95","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1979","1979","3050","FAO TIER 1","kilotonnes","0.0048","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1979","1979","3050","FAO TIER 1","kilotonnes","0.1832","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1980","1980","3050","FAO TIER 1","tonnes","68946.8","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1980","1980","3050","FAO TIER 1","kilotonnes","0.0048","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1980","1980","3050","FAO TIER 1","kilotonnes","0.1862","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1981","1981","3050","FAO TIER 1","tonnes","68505.45","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1981","1981","3050","FAO TIER 1","kilotonnes","0.0048","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1981","1981","3050","FAO TIER 1","kilotonnes","0.185","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1982","1982","3050","FAO TIER 1","tonnes","69471.35","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1982","1982","3050","FAO TIER 1","kilotonnes","0.0049","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1982","1982","3050","FAO TIER 1","kilotonnes","0.1876","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1983","1983","3050","FAO TIER 1","tonnes","68250","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1983","1983","3050","FAO TIER 1","kilotonnes","0.0048","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1983","1983","3050","FAO TIER 1","kilotonnes","0.1843","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1984","1984","3050","FAO TIER 1","tonnes","66625","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1984","1984","3050","FAO TIER 1","kilotonnes","0.0047","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1984","1984","3050","FAO TIER 1","kilotonnes","0.1799","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1985","1985","3050","FAO TIER 1","tonnes","68277.95","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1985","1985","3050","FAO TIER 1","kilotonnes","0.0048","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1985","1985","3050","FAO TIER 1","kilotonnes","0.1844","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1986","1986","3050","FAO TIER 1","tonnes","71460.35","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1986","1986","3050","FAO TIER 1","kilotonnes","0.005","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1986","1986","3050","FAO TIER 1","kilotonnes","0.1929","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1987","1987","3050","FAO TIER 1","tonnes","73108.75","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1987","1987","3050","FAO TIER 1","kilotonnes","0.0051","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1987","1987","3050","FAO TIER 1","kilotonnes","0.1974","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1988","1988","3050","FAO TIER 1","tonnes","75143.25","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1988","1988","3050","FAO TIER 1","kilotonnes","0.0053","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1988","1988","3050","FAO TIER 1","kilotonnes","0.2029","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1989","1989","3050","FAO TIER 1","tonnes","75173.8","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1989","1989","3050","FAO TIER 1","kilotonnes","0.0053","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1989","1989","3050","FAO TIER 1","kilotonnes","0.203","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1990","1990","3050","FAO TIER 1","tonnes","71879.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1990","1990","3050","FAO TIER 1","kilotonnes","0.005","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1990","1990","3050","FAO TIER 1","kilotonnes","0.1941","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1991","1991","3050","FAO TIER 1","tonnes","72902.05","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1991","1991","3050","FAO TIER 1","kilotonnes","0.0051","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1991","1991","3050","FAO TIER 1","kilotonnes","0.1968","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1992","1992","3050","FAO TIER 1","tonnes","73947.9","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1992","1992","3050","FAO TIER 1","kilotonnes","0.0052","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1992","1992","3050","FAO TIER 1","kilotonnes","0.1997","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1993","1993","3050","FAO TIER 1","tonnes","75989.55","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1993","1993","3050","FAO TIER 1","kilotonnes","0.0053","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1993","1993","3050","FAO TIER 1","kilotonnes","0.2052","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1994","1994","3050","FAO TIER 1","tonnes","82166.5","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1994","1994","3050","FAO TIER 1","kilotonnes","0.0058","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1994","1994","3050","FAO TIER 1","kilotonnes","0.2218","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1995","1995","3050","FAO TIER 1","tonnes","83702.45","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1995","1995","3050","FAO TIER 1","kilotonnes","0.0059","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1995","1995","3050","FAO TIER 1","kilotonnes","0.226","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1996","1996","3050","FAO TIER 1","tonnes","81929.25","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1996","1996","3050","FAO TIER 1","kilotonnes","0.0057","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1996","1996","3050","FAO TIER 1","kilotonnes","0.2212","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1997","1997","3050","FAO TIER 1","tonnes","79480.05","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1997","1997","3050","FAO TIER 1","kilotonnes","0.0056","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1997","1997","3050","FAO TIER 1","kilotonnes","0.2146","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1998","1998","3050","FAO TIER 1","tonnes","79601.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1998","1998","3050","FAO TIER 1","kilotonnes","0.0056","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1998","1998","3050","FAO TIER 1","kilotonnes","0.2149","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","1999","1999","3050","FAO TIER 1","tonnes","83904.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","1999","1999","3050","FAO TIER 1","kilotonnes","0.0059","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","1999","1999","3050","FAO TIER 1","kilotonnes","0.2265","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","2000","2000","3050","FAO TIER 1","tonnes","87093.5","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","2000","2000","3050","FAO TIER 1","kilotonnes","0.0061","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","2000","2000","3050","FAO TIER 1","kilotonnes","0.2352","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","2001","2001","3050","FAO TIER 1","tonnes","85188.35","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","2001","2001","3050","FAO TIER 1","kilotonnes","0.006","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","2001","2001","3050","FAO TIER 1","kilotonnes","0.23","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","2002","2002","3050","FAO TIER 1","tonnes","88328.5","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","2002","2002","3050","FAO TIER 1","kilotonnes","0.0062","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","2002","2002","3050","FAO TIER 1","kilotonnes","0.2385","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","2003","2003","3050","FAO TIER 1","tonnes","89365.25","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","2003","2003","3050","FAO TIER 1","kilotonnes","0.0063","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","2003","2003","3050","FAO TIER 1","kilotonnes","0.2413","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","2004","2004","3050","FAO TIER 1","tonnes","87950.85","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","2004","2004","3050","FAO TIER 1","kilotonnes","0.0062","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7225","Emissions (CH4)","156","Sugar cane","2004","2004","3050","FAO TIER 1","kilotonnes","0.2375","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7245","Biomass burned (dry matter)","156","Sugar cane","2005","2005","3050","FAO TIER 1","tonnes","87737","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","7230","Emissions (N2O)","156","Sugar cane","2005","2005","3050","FAO TIER 1","kilotonnes","0.0061","Fc","Calculated data",""
